gene_id_x,transcript_id,L01_fpkm,L02_fpkm,L03_fpkm,L04_fpkm,L05_fpkm,L06_fpkm,L07_fpkm,L08_fpkm,L09_fpkm,transcript_type,known_or_novel,gene_id_y,class_code
XLOC_017141,TCONS_00049554,38.568787,42.437218,40.959976,38.843418,37.233307,37.520302,38.386115999999994,47.212795,40.292114,protein_coding,known,LOC100252982,equal
XLOC_017141,TCONS_00049555,30.276777000000003,29.932592,29.367418,26.131353,27.332866999999997,27.048415999999996,30.756892999999998,30.957983000000002,32.664776,protein_coding,known,LOC100252982,equal
XLOC_017142,TCONS_00049556,6.762465,6.950956,7.635511,5.997666000000001,13.924387,16.1178,14.960157,8.762694,9.033887,protein_coding,known,LOC100242721,equal
XLOC_017142,TCONS_00049557,6.500734,7.262498,6.292171,5.485177999999999,10.055897,7.805363000000001,14.162607999999999,8.760477999999999,9.304317999999999,protein_coding,known,LOC100242721,equal
XLOC_017144,TCONS_00049558,4.939132,4.088225,4.611716,5.416774,5.880276,5.157033,4.541361,4.249932,3.74495,protein_coding,known,LOC100259819,equal
XLOC_017150,TCONS_00049562,40.898525,40.992783,40.535354999999996,40.415913,37.421524,43.659915999999996,44.691016999999995,45.275546999999996,44.338085,protein_coding,known,LOC100249592,equal
XLOC_017157,TCONS_00049563,12.238031,10.050536,8.947291,10.171725,11.368595,10.232583,13.165315,13.214357000000001,12.806108,protein_coding,known,LOC100254761,equal
XLOC_017161,TCONS_00049565,1.400372,0.8503850000000001,1.337178,1.665318,1.10861,1.179556,1.008153,0.59316,0.8619399999999999,protein_coding,novel,no_gene_id,x
XLOC_017162,TCONS_00049566,5.767743,5.6741779999999995,5.758516,7.102195,6.44187,5.85789,5.252614,5.42079,5.112877,protein_coding,known,LOC100255531,equal
XLOC_017183,TCONS_00049575,2.891997,3.3909879999999997,3.33359,2.9565189999999997,3.169692,3.555733,3.677254,9.179765,2.772133,protein_coding,known,LOC100255734,equal
XLOC_017183,TCONS_00049578,75.35614,14.399117000000002,16.592468,99.46151,17.986324,15.217067000000002,21.937948000000002,15.067513,11.102545,protein_coding,known,LOC100255734,equal
XLOC_017185,TCONS_00049581,5.813741,0.459367,3.0043130000000002,3.9513540000000003,6.242775,5.018868,4.113738,3.5515120000000002,3.757283,protein_coding,known,LOC100259167,equal
XLOC_017188,TCONS_00049583,19.149887,19.391776999999998,19.808748,19.638391,18.918722,18.72456,22.637154000000002,23.788033,22.88368,protein_coding,known,LOC100266012,equal
XLOC_017189,TCONS_00049584,1.412341,1.363605,2.1053580000000003,1.484405,1.4462270000000002,2.14055,0.61192,1.2262709999999999,0.501948,protein_coding,known,LOC100252319,equal
XLOC_017191,TCONS_00049585,5.163654,5.966397,5.1638459999999995,6.1346940000000005,5.8035190000000005,6.404527,6.310921,5.591022,5.1692540000000005,protein_coding,known,LOC100248837,equal
XLOC_017192,TCONS_00049586,19.242876000000003,18.701475,22.141939,21.14336,19.117254,22.20573,20.578008999999998,21.057274,20.252098,protein_coding,known,LOC100264239,equal
XLOC_017194,TCONS_00049587,9.518217,1.309755,6.289575,1.599449,1.8382599999999998,1.219411,10.780466,2.565484,11.690256,protein_coding,known,LOC100241961,equal
XLOC_017196,TCONS_00049590,41.468868,40.127758,42.953209,40.399143,40.183136,37.964703,50.543892,51.322025,51.882484000000005,protein_coding,known,LOC100247097,equal
XLOC_017197,TCONS_00049591,1.7751689999999998,1.3115,1.744071,1.279472,2.2852200000000003,1.679993,1.732266,0.9344520000000001,1.226593,protein_coding,known,LOC100257563,equal
XLOC_017201,TCONS_00049602,1.74003,0.139013,5.081894,0.736286,0.675215,2.584835,2.230232,0.845725,1.9771310000000002,protein_coding,known,LOC100267852,equal
XLOC_017202,TCONS_00049604,16.319122,14.841714000000001,16.183588,18.472662,18.012302,17.766904999999998,15.272552,17.139196,15.922248000000002,protein_coding,known,LOC100245544,equal
XLOC_017204,TCONS_00049605,3.830464,1.625975,1.0836290000000002,4.3022160000000005,3.987049,0.623533,2.363044,2.368401,1.291521,protein_coding,known,LOC100252323,equal
XLOC_017204,TCONS_00049606,1.519908,1.2807870000000001,1.712157,1.502665,1.158851,0.75238,0.914935,0.784027,0.9102319999999999,protein_coding,known,LOC100252323,equal
XLOC_017210,TCONS_00049609,1.423883,0.44551899999999994,0.6369630000000001,1.0037559999999999,1.063755,1.985897,0.9717,0.937075,0.8748100000000001,protein_coding,known,LOC100259037,equal
XLOC_017212,TCONS_00049610,52.965743999999994,55.570728,62.029773999999996,72.20571899999999,54.074059,53.0555,56.6483,69.788124,70.22219799999999,lncRNA,known,LOC100853755,equal
XLOC_017229,TCONS_00049624,0.777541,0.8683059999999999,0.948247,1.065144,0.8276469999999999,0.853742,1.376778,1.331501,1.118909,protein_coding,known,LOC100260891,equal
XLOC_017244,TCONS_00049630,19.159304000000002,19.831064,18.511417,19.533615,19.613512,19.798891,22.115992000000002,17.125006,19.903931,protein_coding,known,LOC100260899,equal
XLOC_017244,TCONS_00049631,11.005995,9.600645,9.035279,7.548669,8.730556,8.57259,9.001047999999999,12.189622,8.268065,protein_coding,known,LOC100260899,equal
XLOC_017256,TCONS_00049638,67.506798,71.77602399999999,72.966385,75.995346,77.141228,64.804985,67.410873,70.262016,68.308212,protein_coding,known,LOC100261989,equal
XLOC_017262,TCONS_00049641,0.12775999999999998,1.924348,1.8225,0.690683,1.122624,0.288615,2.406166,0.896017,0.970096,protein_coding,known,LOC100241398,equal
XLOC_017268,TCONS_00049646,1.998759,1.749643,1.8245790000000002,1.798555,1.570749,1.610252,2.05645,2.298464,1.69111,protein_coding,known,LOC100244851,equal
XLOC_017269,TCONS_00049648,75.823257,77.517593,89.755608,76.001244,74.04924,83.11861400000001,93.645393,84.955887,92.86500500000001,protein_coding,known,LOC100256897,equal
XLOC_017270,TCONS_00049649,19.031010000000002,19.161175,19.550402,22.922735,23.810062,21.884594,31.705265,30.643152,30.423857,protein_coding,known,LOC100251764,equal
XLOC_017273,TCONS_00049652,1.42124,1.057333,0.910552,1.05253,0.999308,1.251678,1.073137,1.8482319999999999,1.638471,protein_coding,known,LOC100267149,equal
XLOC_017278,TCONS_00049656,10.050855,10.36833,11.000471000000001,9.446672999999999,8.5629,7.6155800000000005,11.234604,10.628943,9.910808,protein_coding,known,LOC100263765,equal
XLOC_017280,TCONS_00049657,1.047827,1.1013600000000001,1.124633,1.210011,1.111808,0.9671700000000001,1.073186,1.1873879999999999,1.030666,protein_coding,known,LOC109123048,equal
XLOC_017281,TCONS_00049658,3.187593,3.466856,3.523214,1.84772,1.986991,3.115469,1.464041,2.109159,0.803484,protein_coding,known,LOC100258428,equal
XLOC_017287,TCONS_00049661,9.537775,8.818272,7.766734,9.484542,8.82617,10.150234,15.900019,14.011080999999999,14.209288,protein_coding,known,LOC100248163,equal
XLOC_017289,TCONS_00049662,12.437076,15.226745000000001,13.312929,21.176151,18.016407,14.753151,17.116905,16.060188,16.011886999999998,protein_coding,known,LOC100243041,equal
XLOC_017289,TCONS_00049663,18.672073,17.086624,17.132842999999998,20.268684,18.315185999999997,16.477591,18.374828,17.928797,16.551685,protein_coding,known,LOC100243041,equal
XLOC_017292,TCONS_00049667,10.475977,11.213092999999999,10.238471,9.721417,9.104712,6.693094,10.203673,9.650011,9.182767,protein_coding,known,LOC100251663,equal
XLOC_017294,TCONS_00049668,2.1171279999999997,2.696356,2.205167,1.6836,2.566693,4.6885699999999995,2.8650830000000003,1.377848,2.052142,protein_coding,known,LOC100265424,equal
XLOC_017295,TCONS_00049669,25.909184,25.878746,28.946474,29.335012,27.456427,26.165135999999997,28.659965999999997,26.827593,25.825530999999998,protein_coding,known,LOC100255032,equal
XLOC_017302,TCONS_00049673,17.660760999999997,4.067435,15.094622,15.214920000000001,2.03378,14.413695,5.026206,17.063675,6.707203999999999,protein_coding,known,LOC100261889,equal
XLOC_017315,TCONS_00049687,5.878252,4.797697,4.542511,2.510337,6.426683000000001,4.886871,5.714946,5.784955,5.933069000000001,protein_coding,known,LOC100265434,equal
XLOC_017317,TCONS_00049690,37.483444,37.644352000000005,42.613865000000004,44.436977,44.310131,39.660812,40.187943,36.054718,36.232494,protein_coding,known,CIPK08,equal
XLOC_017321,TCONS_00049693,10.507402,10.557398,10.717395,10.660810000000001,10.275815,10.177666,11.631967999999999,11.136244999999999,11.136786,protein_coding,known,LOC100258499,equal
XLOC_017328,TCONS_00049701,0.000801,4.586036,5.165833999999999,0.0005769999999999999,0.405681,0.019909,0.418112,0.12036600000000001,0.49679700000000004,protein_coding,known,LOC100251742,equal
XLOC_017328,TCONS_00049702,3.008216,0.336625,0.406341,4.3135330000000005,1.962184,4.405969,2.283684,2.122223,1.6540130000000002,protein_coding,known,LOC100251742,equal
XLOC_017329,TCONS_00049703,0.361182,1.107864,1.149979,1.499795,1.588319,1.601416,0.374795,1.571494,1.159719,protein_coding,known,LOC104880010,equal
XLOC_017331,TCONS_00049705,8.200171000000001,7.349532000000001,7.257771000000001,5.727688,4.708183,5.4612099999999995,8.848400999999999,8.8009,8.308626,protein_coding,known,LOC100248331,equal
XLOC_017332,TCONS_00049706,70.009331,68.60984,67.806259,85.04860699999999,78.03380600000001,70.638809,74.801086,76.41755699999999,75.37683100000001,protein_coding,known,LOC100265315,equal
XLOC_017334,TCONS_00049708,4.469551999999999,4.039339,5.256778,4.087026,4.401036,4.303592,2.655586,2.854146,2.9030080000000003,protein_coding,novel,no_gene_id,u
XLOC_017334,TCONS_00049709,1.6500669999999997,2.4430650000000003,1.714706,1.4876200000000002,1.787881,1.633297,0.665292,0.738329,0.834733,protein_coding,novel,no_gene_id,u
XLOC_017335,TCONS_00049710,24.858145,24.066473000000002,26.470785,21.869253,29.315084000000002,25.750944,24.756086,22.531944,25.238924,protein_coding,known,LOC100241495,equal
XLOC_017336,TCONS_00049711,5.8048910000000005,6.2897300000000005,6.085617,4.225348,3.6083879999999997,2.123334,0.7642720000000001,2.664968,1.434021,protein_coding,known,LOC100255013,equal
XLOC_017337,TCONS_00049713,2.3955490000000004,7.4331119999999995,2.571364,2.093746,1.665241,1.9579669999999998,2.184935,0.29696300000000003,2.200308,protein_coding,known,LOC100244740,equal
XLOC_017339,TCONS_00049715,1.76463,1.213845,1.509164,2.38603,1.492783,0.9258620000000001,2.0396360000000002,1.7895279999999998,2.438598,protein_coding,known,LOC100267058,equal
XLOC_017340,TCONS_00049716,1.673705,1.2629860000000002,3.4136889999999998,3.030868,1.5008350000000001,2.888051,2.774968,3.159182,2.701192,protein_coding,known,LOC100261869,equal
XLOC_017341,TCONS_00049724,3.898275,3.246455,3.687005,3.9732800000000004,3.9078019999999998,3.0496060000000003,3.8367129999999996,2.9677540000000002,2.817967,protein_coding,known,LOC100243039,equal
XLOC_017343,TCONS_00049725,1.324502,7.828504,1.3271680000000001,0.533143,1.5466790000000001,9.401318,0.496993,2.1664830000000004,0.717704,protein_coding,known,LOC100267093,equal
XLOC_017344,TCONS_00049726,227.839432,222.163605,238.96252400000003,247.31762700000002,244.18145800000002,243.264877,210.209641,202.81634499999998,207.580093,lncRNA,known,LOC100249853,equal
XLOC_017346,TCONS_00049727,1.220844,1.232104,1.142751,0.708116,0.24791799999999997,1.495,1.8507040000000001,1.894798,1.19365,protein_coding,known,LOC100255050,equal
XLOC_017347,TCONS_00049730,5.012375,3.5004980000000003,3.6574660000000003,5.287733,5.516797,5.034336,4.550084,4.055651999999999,4.345951,protein_coding,known,LOC100260151,equal
XLOC_017351,TCONS_00049732,3.128001,4.721423000000001,3.572525,3.391304,2.594675,5.446987,3.5678410000000005,5.910707,2.696397,protein_coding,known,LOC100256914,equal
XLOC_017352,TCONS_00049734,4.9927589999999995,5.415607,6.912666000000001,4.600256,6.497886,5.390194,5.5813120000000005,4.921515,6.258659,protein_coding,known,LOC100255003,equal
XLOC_017357,TCONS_00049738,5.823219,5.923808999999999,6.521664,8.435402,8.432889,7.640141000000001,7.916969,8.028964,7.141449000000001,protein_coding,known,LOC100244871,equal
XLOC_017366,TCONS_00049752,4.878035,4.190425,4.681601000000001,5.342551,5.026298000000001,5.812786,4.906879,4.942451999999999,4.371245,protein_coding,known,LOC100253433,equal
XLOC_017367,TCONS_00049753,35.982197,34.020027,34.919605,39.874592,37.458965,36.449471,28.623451,27.466717,26.665390000000002,protein_coding,known,LOC100258574,equal
XLOC_017371,TCONS_00049755,3.171162,2.499372,2.374219,3.007807,3.7627559999999995,2.8619630000000003,3.05718,3.211582,3.011388,protein_coding,known,LOC100246584,equal
XLOC_017374,TCONS_00049757,8.601108,8.864264,8.502203,9.399539,8.977818,9.218557,9.576329,9.340154,9.348244000000001,protein_coding,known,LOC100267097,equal
XLOC_017377,TCONS_00049758,44.705771999999996,44.187267,46.714405,39.265507,37.368320000000004,39.724045000000004,58.654827000000004,63.58438100000001,59.604884999999996,protein_coding,known,LOC100261951,equal
XLOC_017380,TCONS_00049759,59.552387,53.000492,56.119453,54.056118000000005,54.643326,46.449589,47.01704,45.578140000000005,45.640556,protein_coding,known,LOC100232908,equal
XLOC_017381,TCONS_00049760,1.845177,2.051438,1.7369689999999998,1.236376,1.328805,1.598578,1.489377,1.89228,1.492916,protein_coding,known,LOC100249911,equal
XLOC_017382,TCONS_00049761,1.392344,1.477001,1.6927240000000001,1.539782,2.031654,1.338598,1.7694279999999998,1.485761,1.473215,protein_coding,known,LOC100244812,equal
XLOC_017385,TCONS_00049763,3.56304,4.498543,4.311921,4.133093,2.510657,3.892072,2.205261,2.323029,3.229352,protein_coding,known,LOC100255056,equal
XLOC_017387,TCONS_00049765,100.195488,102.833702,103.396439,94.187134,92.58991999999999,96.516708,124.029976,124.655975,120.60531599999999,protein_coding,known,LOC100265359,equal
XLOC_017388,TCONS_00049766,6.073244,10.471998,12.093943,4.900492,4.826644,0.546925,5.002,5.560213,21.7593,protein_coding,known,LOC100255095,equal
XLOC_017389,TCONS_00049767,32.982346,35.557808,37.45002,41.442799,38.163166,33.170532,44.67028,44.846771000000004,40.782497,protein_coding,known,LOC100243098,equal
XLOC_017394,TCONS_00049773,2.889879,3.1363,2.781073,2.536865,2.320891,3.490121,3.496664,3.3812089999999997,2.800304,protein_coding,novel,no_gene_id,u
XLOC_017394,TCONS_00049773,2.889879,3.1363,2.781073,2.536865,2.320891,3.490121,3.496664,3.3812089999999997,2.800304,lncRNA,novel,no_gene_id,u
XLOC_017397,TCONS_00049775,13.941689000000002,14.246165,13.45152,14.282819,17.003168,15.005799,15.930185999999999,15.926563,15.191582999999998,protein_coding,known,LOC100253351,equal
XLOC_017398,TCONS_00049777,43.773708,45.072578,46.558640000000004,34.09737,34.916416,38.269581,59.466328000000004,56.461830000000006,54.50966999999999,protein_coding,known,LOC100263633,equal
XLOC_017401,TCONS_00049780,1.2614459999999998,1.7609869999999999,1.8982259999999997,1.4373360000000002,1.149201,1.4242629999999998,0.5312640000000001,0.832822,0.43613199999999996,protein_coding,novel,no_gene_id,x
XLOC_017404,TCONS_00049782,3.5491,3.758486,3.8927120000000004,3.4727349999999997,3.397214,3.3288029999999997,4.120023000000001,3.32616,3.852496,protein_coding,known,LOC100249917,equal
XLOC_017405,TCONS_00049783,27.587456,26.606398,26.552008,27.623806,26.508584999999997,24.885673999999998,31.355331,29.025076000000002,29.33493,protein_coding,known,LOC100248184,equal
XLOC_017415,TCONS_00049793,10.461045,11.282091000000001,12.209973,9.417766,6.680061,13.408566,22.512259,7.958678999999999,13.639654,protein_coding,known,LOC100267048,equal
XLOC_017417,TCONS_00049795,10.784947,10.846698,11.690202000000001,12.130035000000001,12.729852000000001,12.228456,8.65836,10.189655,9.180756,protein_coding,known,LOC100250012,equal
XLOC_017419,TCONS_00049801,2.407306,2.3170599999999997,2.473546,1.995363,1.631988,1.8705029999999998,2.338794,2.682614,2.61215,protein_coding,known,LOC100249857,equal
XLOC_017427,TCONS_00049804,6.250291000000001,6.529466,6.958813,5.640697,6.126688,6.884049,6.09384,7.496438,7.569482000000001,protein_coding,known,LOC100265504,equal
XLOC_017433,TCONS_00049812,26.028391,28.138185999999997,27.543283000000002,29.229646999999996,26.253315,24.708263,30.772453000000002,27.458052000000002,26.949038,protein_coding,known,LOC100261953,equal
XLOC_017434,TCONS_00049813,1.494205,1.282879,0.6787270000000001,1.049404,0.9061680000000001,0.760223,1.704335,1.739855,1.815968,protein_coding,known,LOC100258461,equal
XLOC_017435,TCONS_00049814,10.981339,10.120573,10.835693,9.203807000000001,9.616265,10.066092999999999,8.988932,8.923099,8.692067,protein_coding,known,LOC100267128,equal
XLOC_017435,TCONS_00049815,1.492784,1.357645,1.723298,1.413066,1.688636,1.912757,1.908932,1.632615,1.746718,protein_coding,known,LOC100267128,equal
XLOC_017437,TCONS_00049824,1.369789,2.2221889999999997,1.371024,3.5746279999999997,1.434621,0.7985760000000001,0.665989,1.097407,0.381527,protein_coding,known,LOC100256739,equal
XLOC_017444,TCONS_00049828,2.295766,2.886261,2.5088220000000003,2.5423150000000003,2.845875,2.289046,1.8203779999999998,2.1070599999999997,2.8320689999999997,protein_coding,known,LOC100255100,equal
XLOC_017445,TCONS_00049830,114.26702900000001,123.69474,129.74293500000002,88.59895300000001,97.998131,116.00988000000001,147.326111,135.571426,147.460846,protein_coding,known,LOC100249954,equal
XLOC_017447,TCONS_00049831,52.665916,57.596691,58.198108999999995,45.490009,52.900806,51.097443,65.63587199999999,64.234375,69.239754,protein_coding,known,LOC100260191,equal
XLOC_017449,TCONS_00049834,2.217741,1.963683,2.220697,2.2688099999999998,1.876538,2.275624,1.6985860000000002,1.3994659999999999,1.273074,protein_coding,known,LOC100246560,equal
XLOC_017451,TCONS_00049836,2.235822,3.278111,2.469929,1.7872830000000002,4.471202,1.1687889999999999,3.777617,2.9196869999999997,3.424868,protein_coding,known,LOC100267110,equal
XLOC_017457,TCONS_00049842,1.447863,1.652793,1.48404,1.8205650000000002,0.754652,1.325177,1.4742549999999999,1.0986790000000002,1.584568,protein_coding,known,LOC100258485,equal
XLOC_017458,TCONS_00049843,45.176819,46.046627,47.367184,58.67099399999999,49.439243,43.203644,56.070992000000004,53.775227,53.281470999999996,protein_coding,known,LOC100263635,equal
XLOC_017459,TCONS_00049844,17.721968,19.364079,18.221146,13.467439,14.236522,13.755270000000001,24.415483,23.847391000000002,23.795292,protein_coding,known,LOC100241377,equal
XLOC_017460,TCONS_00049845,3.6961760000000004,3.4539419999999996,3.748933,3.55095,4.067204,4.596146,3.70097,4.116173000000001,3.586408,protein_coding,novel,no_gene_id,u
XLOC_017460,TCONS_00049846,0.961202,1.513715,1.421441,1.1285120000000002,0.8392149999999999,1.253887,0.9694649999999999,0.9178709999999999,1.707466,protein_coding,novel,no_gene_id,u
